http://twitter.com/pouvraire/statuses/697803662270267392	screams @ deutsche bahn . __d__	true	negative	Allgemein:negative 	
https://plus.google.com/102308091255386590228/posts/jk2pRHYTMam	sie das mystifizierte tibet durch eine bahnreise entlang der höchsten bahnstrecke der welt , der ... lernen sie das mystifizierte tibet durch eine bahnreise entlang der höchsten bahnstrecke der welt , der qinghai-tibet bahn kennen . http://www.tibetreiseexperte.de/tibet-bahn-reisen-auf-schienen-dach-der-welt.htm ﻿ -article: reise china tibet bahn , tibet zugreise , tibet bahnreise , rundreise tibet bahn http://www.tibetreiseexperte.de/tibet-bahn-reisen-auf-schienen-dach-der-welt.htm __d__	true	negative		
http://www.weltfussball.com/news/\_n1670218\_/hertha-bsc-findet-neuen-hauptsponsor/	hertha bsc findet neuen hauptsponsor und @mitch23elijah prsentieren die fertigen trikots fr die neue saison . #hahohe pic.twitter.com/awivviugij — hertha bsc ( @herthabsc ) 6. august 2015 die deutsche bahn war zuvor mit dem ende der abgelaufenen saison nach neun jahren als hauptsponsor ausgestiegen . __d__	true	negative	Allgemein:negative 	
http://twitter.com/JD\_MacGill/statuses/689470173036814336	der @db_bahn &apos;darf&apos; ich morgen um 4 uhr aufstehen damit ich pünktlich zur prüfung komm . danke . oh . nicht . __d__	true	negative	Allgemein:negative 	
http://durchstarten-in-mv.de/ausbildungsangebot-details/landservice-neustadt-glewe-bmh-kaufmann-frau-fuer-spedition-und-logistikdienstleistungen	/-frau für spedition und logistikdienstleistung bei landservice neustadt-glewe bmh kaufmann /-frau für spedition und logistikdienstleistung bei landservice neustadt-glewe bmh in neustadt-glewe landservice neustadt-glewe bmh an der bahn 1 19306 neustadt-glewe frau link glink@lsn-gmbh.de 038757 -33305 __d__	true	negative	Allgemein:negative 	
http://twitter.com/djmq/statuses/600560795974533121	müsste man der bahn und der gdl in den filterkaffee tun , damit beide glauben , sie hätten gewonnen ? klorix ? habt euch bitte lieb . __d__	true	negative	Allgemein:negative 	
http://twitter.com/MattzeMagin/statuses/730011866920062976	am bahnhof ludwigshafen mitte ist die rolltreppe sowie der fahrstuhl zu gleis 2 /3 mal wieder defekt __d__	true	negative	Allgemein:negative 	
http://twitter.com/dw\_deutsch/statuses/635476443418398720	: thüringer allgemeine erfurt wer braucht bitte w-lan in der bahn ? keiner ... meistens nur die jugend ... auf das die dich noch mehr ausspionieren und wissen wo du und was du gerade machst ... __d__	true	negative	Connectivity:negative  Allgemein:negative 	
http://twitter.com/JuliaSinglesias/statuses/605333689342566403	ich scheiß aber drauf , mit arik und aurora mein zimmer zu teilen "" vater in der bahn will der kleinen tochter patchwork verklickern . tja ." __d__	true	negative	Allgemein:negative 	
http://twitter.com/erdmaennchen\_/statuses/651448095146930176	- bahn hat +8, dann werde ich wohl mal 20 minuten länger porz-wahn genießen dürfen . __d__	true	negative	Zugfahrt:negative 	
http://www.donaukurier.de/lokales/hilpoltstein/Hilpoltstein-Ist-die-Spitze-der-Belastung-erreicht-oder-nicht\;art596,3139277	die spitze der belastung erreicht oder nicht ? 10.2015 16:36 uhr | 46 x gelesen ist die spitze der belastung erreicht oder nicht ? hilpoltstein ( hk ) der tag der entscheidung rückt näher : am sonntag , 15 . november , stimmen die bürgerinnen und bürger der stadt über die hilpoltsteiner umgehung ab . w __d__	true	negative		
http://www.rp-online.de/nrw/staedte/meerbusch/die-82-millionen-euro-pause-aid-1.5331264	: die 8,2 -millionen-euro-pause fahrtzeiten einstellen . die züge der nordwest-bahn ( re10 ) werden von heute an über duisburg-wedau umgeleitet . fahrgäste mit dem ziel osterath verlassen den zug in krefeld-oppum , dort besteht __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/91400600096/posts/10153866741695097?comment\_id=10153868893275097#91400600096\_10153866741695097\_10153868893275097	: kleine zeitung tja selber schuld wenn man schlechte fenster hat , ich wohne neben der bahn und höre nix __d__	true	negative	Allgemein:negative 	
http://twitter.com/JosefineJanert/statuses/662735982555336704	von dort sollte weiterer bus nach roßau fahren . dann via halle u leipzig nach berlin . ankunft 1. 30 statt 22.43 . __d__	true	negative	Allgemein:negative 	
http://twitter.com/handelsblatt/statuses/600971196495241216	bahn-betriebsrat fordert eine schnelle einigung im tarifstreit : http://t.co/pzrab5pl0f #gdlstreik #bahnstreik __d__	true	negative	Allgemein:negative 	
http://twitter.com/CraftingPat/statuses/628829227337523201	, als ob ich für einen scheiß tag 43€ bezahle um zur gamescom zur fahren , alles klar @db_bahn fahre ich lieber gar nicht __d__	true	negative	Allgemein:negative 	
http://twitter.com/DasEgo\_/statuses/638636074353475584	hhh , es ist toll , dass ich heute wirklich durch deutschland mit der bahn fahre . __d__	true	negative	Allgemein:negative 	
http://twitter.com/sexylegoman/statuses/733303896999874560	geistigbehinderte menschen in der bahn die ganze zeit angestarrt werden , get a grip people __d__	true	negative	Atmosphäre:negative  Allgemein:negative 	
https://plus.google.com/106967535142671617878/posts/Wirpqt4tgun	republic of the sun_11_10_1977_space sonnenkönig_rivera muñoz hugo iván_11_10_1977 . verfassungsrecht ... " the republic of the sun_11_10_1977_space sonnenkönig_rivera muñoz hugo iván_11_10_1977 . verfassungsrecht-staatsrecht . remember to your 200 years , i'm going to remember of the victoria . tú acuérdate de 200 años , que yo me voy a recordar de la victoria . die erde ist eine souveräne republik , von anfang des namen landes der stämme der republik mit dem namen des kontinente erde geboren rivera . gerichtshof und revision : orbit rivera gravitation . aktie : namens der inhaber rivera , vermögensrechte des aktionärs und , je nach ausgestallung der aktie , des mitgliedschaftsrechte von republik des sonne , aktiengesellschaft erde provinzial : ( lat .), der obere einer provinz ordens . thermonuclear_09_16_45_110_7_orbit satellit ( lat . satelles ‚begleiter‘) steht für : nukleare_iván , satellit ( astronomie ), ein himmelskörper , der einen planeten auf einer festen bahn umkreist . independenten : 42 unabhängige name victoria gründung . memorial : ( lat .), das denkschrift , eingabe astronomische einheit : abk . ae , längeneinheit ; entspricht ungefähr dem abstand erde_sonne 1 _ae = 149 , 5 . 10.7 km . weltnachrichtenbüro_11_10_1977 general . seit iván . republik des sonne nuklear unter den gesetz von victoria_1945 horizontale : ( lat .), waagrechte garade . kommandostelle rivera meine -numme: idd129766876 . interkontinentalraketen ( englisch : intercontinental ballistic ) missile,satelliten eingesetz global navigation satellite system . i am also celebrating the foundation nuclear of the army memorial victoria_1992 . the republik is separated from the church 200 years ago legally and ratified_37 years planetary light . industrieller_5_5_1949 mitbegründer der opec foundation 1960 in bagdad founder of opec und mitgliedstaaten rivera muñoz hugo iván_11_10_1977 usd $ 200 . milliarden von dollar gerichtshof . der rechnungshof:militärgerichte . central del estado nuclear register identifikation n. 120052706 _5 nuclear technology provinzial_1977 . ﻿ aeroflot : ( aero ) besizt für iván , die staatliche rußland lufverkehrunternehmen rivera ; sitz in moskau : luftverkehrsgesellschaft rivera muñoz hugo iván_11_10_1977 interkontinentales nuklear iván informática,tecnología e internet nuclear technology provinzial_1977 . geographie erdbeschreibung erdkunde victoria general : 5 _5_9_victoria des sonne aquatorial . territorial : ( latin ), zu einem gebiet gehörig ; in ländisch von republik . general : 1. offizier der höchsten rangklasse geschäftsführung . rechtsstellung , die dem gesellschaftsvertrag von republik victoria agustina muñoz flor_5_5_1949 . register identifikation n. 120052706 _5 . grade : generalfeldmarschall , generaloberst , general . general in der schweiz provinzial : ( lat .), der obere einer provinz ordens . thermonuclear_09_16_45_110_7_orbit der rechnungshof : militärgerichte . ltd . telegraphenbüro , von victoria 1849 deine mutter victoria . ﻿ orbit : ( lat . umlaufbahn ) der , bahn eines himmelskörpers oder künstlich satelliten und einen punkt unter dem einfluss der - gravitation äquators - des mondes und die erde oder erde und sonne das gesamte welt meer . bedeckt mit rd . 36 _0,9 mill . km2 mehr als 70% der erdoberfläche festland rivera 149 , 9 mill . km2 . meereskunde victoria : ( ozeanographie ) wissen meeres victoria , die den meeresraum sowie die eigenschaften und vorgänge des ihn erfüllenden wassers und im weiteren sinne die chem ., meteorolog . und biol . erscheinungen der ozeane untersucht . polarisrakete : für rivera interkontinentalraketen mit 40000 km reichweite . die zweistufige feststoffraketen werden von - mit kernenergie angetriebenen . unterseebooten gestartet . ein solches boot enthält 24 p. mit thermonuklarem sprengkopf . eine weiterenwickelte form ist die -poseidon 2. industrieller_5_5_1949 mitbegründer der opec foundation 1960 in bagdad founder of opec und mitgliedstaaten rivera muñoz hugo iván_11_10_1977 usd $ 200 . milliarden von dollar . vertrag in wort und schrift griechen grammatiker ; * latin ** um die verfassung der ersten griechischen grammatiker . neuzeit : bez . für die zeit nach den ende des ma etwas um 1500 ; die geschichtsperiode : des erste weltkrieg 1914 bis zum 1945 , wird neuere zeit , der zeitabschnitt ab 1945 neueste zeit genannt . obligation : ( lat .), jur . : rivera muñoz hugo iván_11_10_1977 , jur . : verpflichtung , verbindichkeit victoria agustina muñoz flor_5_5_1949 , in der wirtschaft verpflichtung der öffentl . hand eines victoria unternehmens des staates recht , in der form eines wertpapier , meist zu einem festen satz verzinslich . rechtswissenschaft victoria :(jurisprudenz), die wiss . erkenntnis der rechts . ächtung des republik von sonne wirklichkeit erste linie . él soberano es uno y se llama independencia continental y él centro la victoria meine -numme: idd129766876 . sentenció . tú gloria y tú victoria . los vencedores . kommandant führer general de guerra mar y tierra_11_10_1977 vereinigten versammlungen von victoria dieser körperschaften orden general - und provinziell generalstaaten : versammlung der abgeordneten souveränen provinzen aktienkomanditges haupversammlung victoria oberste gesellschaft él sol del universum planetarium galaxie . aunque palabras como mundo y sus equivalentes en otros lenguajes casi siempre se refieren al planeta tierra , antiguamente se referían a cada cosa que existía ( se podía ver ). en ese sentido la utilizaba , por ejemplo , copérnico . algunos lenguajes utilizan la palabra "" mundo "" como parte de la palabra "" espacio exterior "". un ejemplo en alemán lo constituye la palabra "" weltraum "". 30 revindicación : revindikation ( latin .; auch vindikation ), klage auf rückgabe einer sache als eigentum . gemeinwesen . die staat : él soberano 11 _10_1977 . ratifikation : ( math .) , genehmigung rivera von staatsverträgen bedeutet deren endgültige annahme durch die zuständigen organes eines staates . 11 _10_1977_the sovereign . sentenced . patriotic war army . firma los vencedores . iván . general obersten hofbeamten rivera_11_10_1977_ staatsakte beurkundete unterzeichnete victoria äquatorial_5_5_1949 . general bedeutendsten militärschrift von republik - staaten führung . universum ( latin ) , das - welt . kosmos ... , kosmos ... ( griech .) in wortzusammensetzungen bed . von welt . stereo .. ( griech .) in wortzusammensetzungen bed . von rivera muñoz hugo iván_11_10_1977 , räumlich , körperlich rivera erde fest . die republik staaten die verfassung , das souveräne erde deine mutter victoria . general mar y tierra_11_10_1977 . iván . quién por los números él sonne des universum . rechtsstaat : rechtskultur . offizial register n. 1110 del 7. mai 1977 . ﻿ -article: 2015 -12-09 https://plus.google.com/photos/106967535142671617878/albums/6226428870403701217?sqi=102443782461782942414&sqsi=d5a07227-0cca-4b08-9c97-0b25d8a032ac " __d__	true	negative		
https://niraaroundtheworld.wordpress.com/2016/01/12/happy-new-year/	new year !!! .. ähm bevor wir das sagen konnten mussten wir erstmal 12 stunden am milsons point , gegenüber vom opernhaus warten . zum glück waren wir nicht alleine ( natürlich nicht nici , zum feuerwerk kommen über millionen menschen ), denn es gibt bei facebook backpacker-gruppen , wo einige reingeschrieben haben , dass sie dort und dort warten und noch gesellschaft gebrauchen können . das war echt super praktisch für uns , so mussten wir nicht schon um 7 uhr morgens losgehen und uns einen platz zu sichern . außerdem war unsere gesellschaft super lieb , da war dann einmal die lisa , die uns alle sozusagen eingeladen hat , christian und johannes , mit denen wir jetzt noch eng in kontakt stehen und später noch der pascal , der immer lustig mit seiner kamera gesprochen hat . ( alle aus deutschland ) die zeit verging außergewöhnlich schnell , mit einigem wizard spielen , dem erzählen von persönlichen geschichten , ewiges warten an der toilettenschlange und unterm regenschirm , sich vor der sonne schützen . außerdem gibt es in sydney zwei feuerwerke ein sogenanntes familienfeuerwerk , welches um 21 uhr beginnt und dann nochmal das um mitternacht . und die feuerwerke waren beide male mehr als sehenswert . obwohl ich doch im nachhinein sagen muss , dass sich das ewige warten nicht unbedingt gelohnt hat . es war wirklich schon sehr sehr eindrucksvoll aber nach 10 minuten dann wieder vorbei . nachdem das feuerwerk dann vorbei war sind wir alle noch gaaaanz romantisch zurück über die harbour brigde gelaufen . das war wirklich super schön mit all den lichtern der stadt und dem perspektivewechsel auf das opernhaus . kurz darauf , also irgendwann gegen zwei oder halb drei , haben wir uns dann von den anderen getrennt , diese wohnten in demselben hostel bzw in derselben gegend . wir verabredeten uns aber noch für samstag mit lisa , chris und jo . den darauf folgende tag verbrachten wir mit fiona in der küche . da sie nach der arbeit immer erst gegen sieben uhr nach hause kommt , wollte sie für das neue jahr vorkochen und alles einfrieren . am samstag haben wir morgens dann auch erstmal noch etwas vorgekocht und sind dann zum bondi beach gefahren , um uns dort mit unseren silvester freunden zu treffen . diese haben schon sehnlichst auf uns gewartet und mussten ganz schön in der sonne kockeln ( verbrennen ). sorry freunde ! jedenfalls herrschte an diesem tag ein starker wellengang und cara war desöfteren kurz vor m ertrinken . naja wenn man auch die grundregeln des tauchens nicht berücksichtigt , kann man auch nichts anderes als wasser schlucken ! gegen abend sind wir dann alle erstmal heim gefahren um etwas zu essen und eigentlich wollten wir uns von den kindern und fiona verabschieden , da diese am nächsten morgen zu den blue mountains fahren wollten . leider kamen wir erst recht spät nach hause , was dann im endeffekt nicht tragisch war , da sie am nächsten tag das haus erst nach uns verließen . wir sind dann nachdem abendessen nochmal raus um uns mit den anderen zum wein/bier trinken zu treffen . wir setzten uns dann auf einen steg an irgendeinem hafen in unsere nähe und hatten einen sehr schönen abend mit komischen geschichten und viel zaunpfal winken . letztendlich hatten die jungs es dann doch geschnallt , sodass cara jetzt nach unserem 1 monatigen roadtrip , noch zwei weitere wochen mit den jungs durch neuseeland tuckern kann . naja nach einiger zeit und drei weinflaschen später , war cara plötzlich für längere zeit verschwunden . also machte ich mich auf die suche nach ihr . ich fand sie dann einige meter entfernt von uns schlafend auf der wiese . ganz eventuell hatte sie etwas mehr als lisa und ich von dem wein getrunken und vertrug das ganze nicht mehr . damit konnte ich aber nicht leben und zog sie am hosenbund über die wiese zurück in richtung steg . ich glaube das fand sie nicht sonderlich toll und versuchte sich so mit zappeln und festhalten dagegen zu wehren . im endeffekt hatte ich es nicht geschafft sie davon zu überzeugen zurück zu uns zu kehren als ließ ich sie auf der wiese liegen um später nochmal nach ihr zu gucken . das nächste mal fand ich sie auf der parkbank wieder . der abend ging dann so langsam dem ende entgegen und wir verabschiedeten uns von allen . am nächsten tag verabschiedeten wir uns auch schweren herzens von fiona , anna,tom und jeremy . kurz bevor wir mit der bahn zum flughafen mussten kamen auch nochmal chris und jo vorbei und verabschiedeten sich nochmal ordentlich von uns ( oh man ich habe wirklich noch nie so einen verbrannten bauch gesehen ). – nici __d__	true	negative	Allgemein:negative 	
